rateContent,package,quality,price,service,logistics,other,sentiment
好茶，清香甘甜，谢谢店家的活动幸运进入前100名，以后还会再来,0.0,1.0,0.0,0.0,0.0,1.0,0.0
看着不错，周末找时间喝喝,0.0,0.0,0.0,0.0,0.0,1.0,0.0
龙井不错，碧落春很碎，白茶和红茶没喝呢，送的茶杯很好,0.0,1.0,0.0,0.0,0.0,1.0,1.0
茶叶收到，昨天晚拿回就泡来试喝，味道很好很清香，很不错的一款茶叶，下次还会来哦。。。 老板态度好。。,0.0,1.0,0.0,1.0,0.0,0.0,0.0
一如既往的好！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
快递太差，快递太差，快递太差。,0.0,0.0,0.0,0.0,1.0,0.0,1.0
送人的不错 服务很好,0.0,0.0,0.0,1.0,0.0,0.0,0.0
不错。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶梗多些，有碎叶，香气足，口味略淡！！不过茶叶这种东西真的是一分钱一分货哦！！=v= 小梅亲简直超赞！！人好得没话说2333333,0.0,1.0,1.0,1.0,0.0,0.0,1.0
味道很正，常来买的！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
还没喝,0.0,0.0,0.0,0.0,0.0,0.0,1.0
喝着不错以后就你嫁了 下次换换别的茶,0.0,1.0,0.0,0.0,0.0,0.0,0.0
好评。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶很好就不用说了。 送货快，惊喜。,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015年的茶了，新茶下来前凑合喝了，一级就是没有特级好啊。,0.0,1.0,0.0,0.0,0.0,1.0,1.0
老客户了吧，很好的茶，很浓的豆香味很喜欢，下次还来买这款,0.0,1.0,0.0,0.0,0.0,0.0,0.0
老客户了，年年都要买几次。还没尝，先评价了。包装特别贴心。,1.0,0.0,0.0,0.0,0.0,0.0,0.0
还行，不止一次购买了，价格确实便宜。但赠品的口感差了些，不过赠品嘛，可以理解。,0.0,0.0,1.0,0.0,0.0,1.0,1.0
一如既往地好，聚划算挺实惠的，茶叶很香，下次再来。,0.0,1.0,1.0,0.0,0.0,1.0,0.0
质量不错！性价比高！ 非常好,0.0,1.0,1.0,0.0,0.0,0.0,0.0
第一泡非常好清香扑鼻回味无穷，第二泡基本没味道！ 直接拍的，没沟通！,0.0,1.0,0.0,0.0,0.0,1.0,1.0
不正宗，喝着一点香味都没有，没有我以前喝到的那种感觉，口感一点也不好,0.0,1.0,0.0,0.0,0.0,0.0,1.0
快狠准 老用户了支持 好,0.0,0.0,0.0,1.0,1.0,0.0,0.0
口感很好,0.0,1.0,0.0,0.0,0.0,0.0,0.0
可以味道很不错，一打开包装就一股香味,1.0,1.0,0.0,0.0,0.0,0.0,0.0
包装精致，还没打开看。,1.0,0.0,0.0,0.0,0.0,0.0,0.0
宝贝已经收到了，包装的很精致；拆开闻了下，茶叶很不错，很清香；尝了下，口感很好；已经多次购买这款茶叶了，值得信懒。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
包装精细 茶还没有品尝 但是是大牌子 质量信得过 很好的一次购物,1.0,0.0,0.0,0.0,0.0,1.0,0.0
真不错啊！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
第二次购买了,0.0,0.0,0.0,0.0,0.0,0.0,0.0
家里人说好喝，第二次买了,0.0,0.0,0.0,0.0,0.0,0.0,0.0
看着还可以，还没喝呢？以后在追加评价吧，,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一直在这买，还没开封，,0.0,0.0,0.0,0.0,0.0,0.0,0.0
不错哦,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一如既往的好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
味道很好，一如既往,0.0,1.0,0.0,0.0,0.0,0.0,0.0
全5分好评，口感很不错的龙井。,0.0,1.0,0.0,0.0,0.0,1.0,0.0
包装很精美，也很有质感，说说茶叶，是春茶没错，豆香蛮浓，香味不是很高，总体来说很满意！,1.0,1.0,0.0,0.0,0.0,0.0,0.0
一如既往的好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
正浩家的茶叶每天都在喝，雨前三级虽然品相不太好看，但是口感不错 ，居家自喝还是很划算的，全5分！,0.0,1.0,1.0,0.0,0.0,1.0,0.0
老客户，买茶叶就到贵店，价格实惠，发货速度快 好,0.0,0.0,1.0,1.0,0.0,0.0,0.0
老顾客了，一如既往的好，值得信赖,0.0,0.0,0.0,0.0,0.0,1.0,0.0
二次购买，发货物流挺快的，叶针齐整，手感爽滑。谢店家赠品。,0.0,1.0,0.0,1.0,1.0,1.0,0.0
奉茶节再用个券，优惠大大的。这个雨前三级的比较适合老茶客。可以囤点货。,0.0,0.0,1.0,0.0,0.0,1.0,0.0
味道还行。就是没有基本没多少整叶的,0.0,1.0,0.0,0.0,0.0,0.0,1.0
一切很满意！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶甘醇清香，价格实惠，值得推荐。 服务态度真诚，包装精美，快递飞快。,1.0,1.0,1.0,1.0,1.0,0.0,0.0
不错，还是那个味道。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶挺好的，发货也很快。小茶人旗灵很耐心。,0.0,0.0,0.0,1.0,0.0,0.0,0.0
以前就买过，茶都不错，这次买的豆香不浓,0.0,1.0,0.0,0.0,0.0,0.0,1.0
包装好，物流快。,1.0,0.0,0.0,0.0,1.0,0.0,0.0
早知道买两包了，比本地卖的龙井香，也比别人送礼的茶味道要好很多。不知有没有添加剂？要是纯天然炒出来的茶的味道的话就好茶！,0.0,0.0,0.0,0.0,0.0,1.0,0.0
很好 香味比较浓郁 挺耐泡的 很满意,0.0,1.0,0.0,0.0,0.0,1.0,0.0
好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
很好。已是第二购购买了。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
不好意思，忘收货付款了，常喝,0.0,0.0,0.0,0.0,0.0,0.0,0.0
包装完好，物流也挺快。还没打开，希望味道和以前一样好。 好,1.0,0.0,0.0,1.0,0.0,0.0,0.0
好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
买了很多次了....一如既往的好...,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶一般，不晋泡。,0.0,1.0,0.0,0.0,0.0,1.0,1.0
昨天收到货就迫不及待的和家人分享起来，味道很清香，是熟悉的味道，客服&lsquo;小茶人小梅&rsquo;服务周到及时，超级赞的卖家，下次还会来你家的！,0.0,1.0,0.0,1.0,0.0,0.0,0.0
不错 很实惠哦,0.0,0.0,1.0,0.0,0.0,0.0,0.0
一分价钱一分货，我是先前在这里买了一次，不过自己没见过，直接送人了。后来自己买了一次留着自己喝。打开袋子看了一眼就觉得茶叶并不是很好的了。泡了一杯，果然是新茶夹着陈茶的，同事看了也说肯定不是春茶。,0.0,1.0,1.0,0.0,0.0,0.0,1.0
就是没有赠送茶杯！！！,0.0,0.0,0.0,0.0,0.0,1.0,1.0
非常不错，很喜欢！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
物流挺快，包装很好，味道也不错，送的差距很漂亮,1.0,1.0,0.0,0.0,1.0,1.0,0.0
包装严实，味道很好，质量很好，价格很实惠，卖家服务很好，发货速度快，很满意！,1.0,1.0,1.0,1.0,0.0,0.0,0.0
茶叶还过的去！就是这快递公司大概是用脚走路从杭州到四川省的！,0.0,1.0,0.0,0.0,1.0,0.0,1.0
很好，香味很足,0.0,1.0,0.0,0.0,0.0,0.0,0.0
错过了春茶季，适逢迎上入库聚划算，超值！来浩哥家已是第4个年头，一直陪伴着致臻的制茶人成长！,0.0,0.0,1.0,0.0,0.0,1.0,0.0
差到一直没喝，评价来晚，茶还不错，好喝，香,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶叶不错！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
味道还可以，新茶有些清涩,0.0,1.0,0.0,0.0,0.0,0.0,0.0
多次在此店购买茶叶，一如既往的满意！,0.0,0.0,0.0,0.0,0.0,1.0,0.0
还行吧，只能说是钱塘龙井，味道一般,0.0,1.0,0.0,0.0,0.0,0.0,1.0
很好的茶叶，很香。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
第几次来已经忘记了，反正是常客，茶不错。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
在他家买了明前也买了雨后，包装很好，茶也很鲜，只是茶味太淡了，第二泡已经如同白水，,1.0,1.0,0.0,0.0,0.0,1.0,1.0
特地品过才来评价，很好，味道很浓，特别好评！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
干茶香味和叶型都不错，泡水后茶叶较肥大，水味重,0.0,1.0,0.0,0.0,0.0,1.0,1.0
茶叶包装的很严密，马上就尝尝！,1.0,0.0,0.0,0.0,0.0,0.0,0.0
好评,0.0,0.0,0.0,0.0,0.0,0.0,0.0
性价比还可以,0.0,0.0,1.0,0.0,0.0,0.0,0.0
东西不错，双11并没有降低质量。口感还是很不错。希望卖家继续保持。 发货很快。很快就收到货。,0.0,1.0,0.0,1.0,0.0,1.0,0.0
下次还来,0.0,0.0,0.0,0.0,0.0,0.0,0.0
味道还可以，有回甘，有豆香气，但是也没有感觉让人觉得特别好，中等吧,0.0,1.0,0.0,0.0,0.0,1.0,0.0
一般吧 值这个价,0.0,0.0,1.0,0.0,0.0,0.0,0.0
还可以,0.0,0.0,0.0,0.0,0.0,0.0,0.0
色香都很棒，味形稍微逊色一些。这个性价比已经很赞了。,0.0,1.0,1.0,0.0,0.0,0.0,1.0
茶味较淡 对我爸来说不太适应,0.0,1.0,0.0,0.0,0.0,0.0,1.0
还可以，不是特别清香,0.0,1.0,0.0,0.0,0.0,0.0,1.0
天气闷热，喝绿茶解暑,0.0,0.0,0.0,0.0,0.0,0.0,0.0
卢正浩的老客户了，618活动买特级A包顺带买了这个的，还没尝相信卢正浩这个品牌应该不会错,0.0,0.0,1.0,0.0,0.0,1.0,0.0
不错，快递也灰常快,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"多次在这买茶叶了，茶叶味道不错,喝着口感醇厚，香味浓郁，包装挺美观的，自己喝、送朋友都合适，相信卢正浩，给全5分。 发货快，包装好。",1.0,1.0,0.0,0.0,0.0,1.0,0.0
一直喝卢正浩的茶叶，这次买了5大包。,0.0,0.0,0.0,0.0,0.0,1.0,0.0
茶叶很好喝，包装精美。物美价廉。 很好。,0.0,1.0,1.0,0.0,0.0,0.0,0.0
好 好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
第二次买，全5分,0.0,0.0,0.0,0.0,0.0,0.0,0.0
不错,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中规中矩吧,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶还是一如既往的好,0.0,1.0,0.0,0.0,0.0,0.0,0.0
不错，价格优惠，送货及时，给店家5分好评！！ 满意,0.0,0.0,1.0,1.0,0.0,0.0,0.0
口感不错，只是碎叶和茶杆较多。,0.0,1.0,0.0,0.0,0.0,0.0,1.0
不止一次的买卢正浩的茶了，好评,0.0,0.0,0.0,0.0,0.0,1.0,0.0
不错,0.0,0.0,0.0,0.0,0.0,0.0,0.0
没喝,0.0,0.0,0.0,0.0,0.0,0.0,1.0
发货速度快，包装很好，茶的味道很好，叶子很大，不错。,1.0,1.0,0.0,1.0,0.0,0.0,0.0
茶叶挺好的！！！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
送人的，看上去不错。,1.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶收到了，赶紧泡了下，味道真的不错，包装的很好，喝完再来！赞赞赞！,1.0,1.0,0.0,0.0,0.0,0.0,0.0
呵呵，一如既往的好。反正不是第一次买了，喝完再来。 好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
不错不错，老顾客了，杯子质量也挺好，喝完继续买。,0.0,0.0,0.0,0.0,0.0,1.0,0.0
宝贝不错，很好，很好喝,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶叶这次的是新茶，口感不错，赠送的那个老树的&hellip;&hellip;其实也就是&hellip;&hellip;终归是赠品嘛，好评！,0.0,1.0,0.0,1.0,0.0,0.0,0.0
茶叶很好，味道纯正清香不错，买得值 很好,0.0,1.0,0.0,0.0,0.0,0.0,0.0
生产日期新鲜，口感甘甜清香，包装精美，是新茶,0.0,1.0,0.0,0.0,0.0,1.0,0.0
不错味道很正,0.0,1.0,0.0,0.0,0.0,0.0,0.0
很好？一如既往的味道！一样的龙井～还是百年的老茶树,0.0,1.0,0.0,0.0,0.0,1.0,0.0
好评！卖家发货快，茶包装好，还有赠品，先喝了赠品的茶包，味道醇厚，茶叶翠绿，非常好！,1.0,1.0,0.0,1.0,0.0,1.0,0.0
茶叶的品质很好呢，这个价太划算了,0.0,1.0,1.0,0.0,0.0,0.0,0.0
非常不错，老公喜欢喝，这个牌子值得信任！,0.0,0.0,0.0,0.0,0.0,1.0,0.0
好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
货已收到，还没有拆包，待品尝后在评价。,0.0,0.0,0.0,0.0,0.0,0.0,1.0
一直在他们家买，服务挺好的，茶叶也不错。希望这样的活动多做。,0.0,1.0,0.0,1.0,0.0,1.0,0.0
正中西湖龙井，味道清甜，汤色清亮回味甘醇，是物美价廉的硬货！可惜再买提价了。,0.0,1.0,1.0,0.0,0.0,1.0,0.0
其他都还好，就是碎的太多,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶叶很好，非常满意。五分好评。还会再来光顾。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶不错，送了个茶叶罐和夹子，每包茶叶还有单独的密封袋。要是物流反应再快点就好了,0.0,1.0,0.0,0.0,1.0,1.0,1.0
宝贝很满意 很划算 活动价买的 一直关注卢正浩 茶叶很好 个人很喜欢 还会一直关注的,0.0,1.0,1.0,0.0,0.0,1.0,0.0
茶叶还可以， 但是还是有梗。 是买一送一搞活动的时候买的 挺好的,0.0,1.0,1.0,0.0,0.0,0.0,1.0
不错的正宗西湖龙井。,0.0,0.0,0.0,0.0,0.0,1.0,0.0
相信卢正浩的品牌！已经是第二次购买它的茶叶了！还是一样的好！,0.0,0.0,0.0,0.0,0.0,1.0,0.0
不管是茶还是泡出的水都没想象中的好,0.0,1.0,0.0,0.0,0.0,0.0,1.0
这个价格，不错，口粮!,0.0,0.0,1.0,0.0,0.0,0.0,0.0
还好不    和那100多的还是有区别的,0.0,1.0,1.0,0.0,0.0,0.0,0.0
很正宗很好的茶叶！,0.0,0.0,0.0,0.0,0.0,1.0,0.0
好评，但没有想象中好,0.0,0.0,0.0,0.0,0.0,0.0,1.0
速度快，喝着感觉还不错,0.0,1.0,0.0,0.0,1.0,0.0,0.0
很不错?，是正品行货。,0.0,0.0,0.0,0.0,0.0,1.0,0.0
还可以吧，闻起来香，喝起来一般吧，汤色还算可以，也就值这个价,0.0,1.0,1.0,0.0,0.0,0.0,0.0
挺嫩的，不过没有之前的味道好喝,0.0,1.0,0.0,0.0,0.0,0.0,1.0
男朋友说挺好喝的哦,0.0,1.0,0.0,0.0,0.0,0.0,0.0
感觉没有一级.随便喝喝吧.,0.0,0.0,0.0,0.0,0.0,1.0,1.0
口粮茶，东西不错！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
早就到了还不错,0.0,0.0,0.0,0.0,0.0,0.0,0.0
货收到！虽然没有品尝，但还是比较相信这个品牌，希望不要让我失望,0.0,0.0,0.0,0.0,0.0,1.0,0.0
味道不错,0.0,1.0,0.0,0.0,0.0,0.0,0.0
老客户了，满意,0.0,0.0,0.0,0.0,0.0,0.0,0.0
还行 茶叶味道略清淡些 很清新,0.0,1.0,0.0,0.0,0.0,0.0,1.0
快递给力，包装严谨，汤色好，茶味好，挺满意的,1.0,1.0,0.0,0.0,1.0,0.0,0.0
还没喝 喝了再追评,0.0,0.0,0.0,0.0,0.0,0.0,1.0
茶叶的包装很好 茶叶质量也不错的 泡起来香气扑鼻 味道很好闻 客服的付务也很不错 总之 非常满意的一次购物经历,1.0,1.0,0.0,1.0,0.0,0.0,0.0
闻起来还可以,0.0,1.0,0.0,0.0,0.0,0.0,0.0
包装很好，不华贵但实在，送的杯也很适用，茶品就不知，因为是送人的，还是不错！,1.0,0.0,0.0,1.0,0.0,0.0,0.0
贡羽服务不错哦。,0.0,0.0,0.0,1.0,0.0,0.0,0.0
老客户，一如既往的满意！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
非常非常非常感谢小梅,0.0,0.0,0.0,1.0,0.0,0.0,0.0
相信卢正浩品牌，喜欢西湖龙井的味道，从去年开始买的，好评,0.0,0.0,0.0,0.0,0.0,1.0,0.0
对喝茶不是很懂，这茶喝着蛮清单的，喜欢这个口味～,0.0,1.0,0.0,0.0,0.0,0.0,0.0
非常不错，非常满意，非常喜欢。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新茶很香，老顾客了,0.0,1.0,0.0,0.0,0.0,0.0,0.0
一直挺喜欢这款，还没拆，相信会一如既往地好。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
还可以,0.0,0.0,0.0,0.0,0.0,0.0,0.0
不好意思，确认晚了，老回头客了，一如即往的好。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶非常好，物有所值。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
与价格相符,0.0,0.0,1.0,0.0,0.0,0.0,0.0
口感不错哦，包装很精致，质量很好的，气味很香很香，老板服务很好，下次定会再来。 很到位，很专业，很用心，很耐心！,1.0,1.0,0.0,1.0,0.0,0.0,1.0
好评！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
非常好，我已经多次购买了。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
卢正浩牌龙井，好,0.0,0.0,0.0,0.0,0.0,1.0,0.0
很好，质量不错,0.0,1.0,0.0,0.0,0.0,0.0,0.0
荼叶很新鲜，口感非常好，淡淡荼香味.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
老顾客了，茶叶一如即往的好,0.0,1.0,0.0,0.0,0.0,0.0,0.0
寄回老家了，爸妈说不错，就是物流不太好，连个电话都不打，都不知道什么时候送到的，扔门卫那就走了。不过茶叶还是不错的！茶叶给好评！,0.0,1.0,0.0,0.0,1.0,0.0,1.0
不错,0.0,0.0,0.0,0.0,0.0,0.0,0.0
香味有余，外形不足，碎叶较多，不过这个价位，还算可以，作为口粮茶不错。 发货较快,0.0,1.0,1.0,1.0,0.0,0.0,0.0
贡羽的服务很不错，发货速度很快,0.0,0.0,0.0,1.0,0.0,0.0,0.0
确认稍晚，茶叶确实不错，还会再来。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
买西湖龙井我信赖卢正浩！！ 好,0.0,0.0,0.0,0.0,0.0,1.0,0.0
一如既往的好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶质量很好，经常买。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶叶很碎，同事说是夏茶，喝起来口感不是很好，不过相比这个价格，就不多说什么啦,0.0,1.0,1.0,0.0,0.0,0.0,1.0
卢家的西湖龙井，鲜爽纯香。打开包装即可闻到干茶香。比市面上的同等茶好很多，作为口粮茶是非常适合的，完全值得推荐，第二泡汤色也挺好，味道是我喜欢的。 不错,0.0,1.0,0.0,0.0,0.0,0.0,0.0
还好，不错。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
卢正浩龙井茶是西湖龙井茶中的品牌，一直来注重品质，泡了一袋试吃的果然不错，茶水清冽有茶香，口感好。另外，还送了一只瓷茶杯，一罐老茶树的品尝茶，很划算。 茶商服务好，没话说的，就是送快递的不尽职，没有将快递件送到家，但这不影响我们对卢正浩龙井茶的好感。,0.0,1.0,0.0,1.0,1.0,0.0,1.0
茶叶收到，今天用新开的250毫升紫砂壶泡了一壶，第一遍茶味道很浓，第二遍就非常淡了，应该不是正品，入手的朋友慎之。,0.0,1.0,0.0,0.0,0.0,1.0,1.0
试了之后来补评。,0.0,0.0,0.0,0.0,0.0,0.0,1.0
看着还行，  我是老客户啦   ，长买你家的，就是茶叶有点碎  口感还行,0.0,1.0,0.0,0.0,0.0,0.0,1.0
不错，味道很浓,0.0,1.0,0.0,0.0,0.0,0.0,0.0
自己喝还行，闻起来味道很好，喝的感觉能差点,0.0,1.0,0.0,0.0,0.0,0.0,1.0
满意，还送我了一个杯子,0.0,0.0,0.0,1.0,0.0,0.0,0.0
一如既往的好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
感觉没有上次买的桂花龙井好喝。上次买的桂花龙井比这个价格还要便宜不少，才78元，比这次的口感要好。希望下次有桂花茶时再买些。 茶人 旗灵服务还可以，就是希望送赠饮茶时灵活一点更好！茶客要赠饮茶更多的是为了下一次购茶选择更准确一些，并非贪图你的小便宜。这次为了下一次更好的购茶不得不多买了一个套装。送人了。,0.0,1.0,1.0,1.0,0.0,0.0,1.0
还行吧,0.0,0.0,0.0,0.0,0.0,0.0,0.0
太好啦！包装好，屏强。,1.0,0.0,0.0,0.0,0.0,0.0,0.0
谢谢你们！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶一般，相比品质来说价格略贵，泡一次第二次就没味了,0.0,1.0,1.0,0.0,0.0,0.0,1.0
第一次喝 不太懂 发个图给大家参考一下,0.0,0.0,0.0,0.0,0.0,0.0,1.0
卖家发货很快，包装不错，跟卖家介绍的一样,1.0,0.0,0.0,1.0,0.0,1.0,0.0
还没喝先好评一个,0.0,0.0,0.0,0.0,0.0,0.0,0.0
先给好评，还没喝呢,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶不错。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
是新茶叶 西湖龙井绿茶果然不一般 喝起来很爽口 包装非常精美 好,1.0,1.0,0.0,0.0,0.0,1.0,0.0
已收到，包装挺好的，还没喝，好喝还会来的，谢谢送的茶杯，挺好的。,1.0,0.0,0.0,0.0,0.0,1.0,0.0
包装很好，物流很给力，客服也不错 已经很多次购买了 赞,1.0,0.0,0.0,1.0,1.0,0.0,0.0
五星好评。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
多次购买了，品质保证，绝对五星！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
如实描述,0.0,0.0,0.0,0.0,0.0,1.0,0.0
茶很嫩 茶质很好 下次还会再来,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶叶收到了，味道还可以。送的杯子质量不是很好。太轻了,0.0,1.0,0.0,0.0,0.0,1.0,1.0
最多两泡就没有味道了。,0.0,1.0,0.0,0.0,0.0,0.0,1.0
送人的，感觉小了点~送的茶杯好小好可爱！,0.0,1.0,0.0,0.0,0.0,1.0,0.0
卢正浩品牌很多年的老客户啦！这一次618活动非常给力，茶叶亦如既往的好。,0.0,0.0,0.0,0.0,0.0,1.0,0.0
不怎么好喝,0.0,1.0,0.0,0.0,0.0,0.0,1.0
cahnglejhi yinggbucuo l,0.0,0.0,0.0,0.0,0.0,0.0,1.0
味道一如既往的好,0.0,1.0,0.0,0.0,0.0,0.0,0.0
没看到你们默认不给防伪标，我默认的是既然是正宗的西湖龙井就应该贴防伪标！,0.0,0.0,0.0,0.0,0.0,1.0,1.0
茶叶不错，还送了杯子，客服态度很好。,0.0,1.0,0.0,1.0,0.0,1.0,0.0
茶叶还行  要是送的玻璃杯就更好了,0.0,1.0,0.0,1.0,0.0,0.0,0.0
闻起来香，喝着淡，我喜欢喝味重的,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶叶收到了，喝了之后还不错哦，客服服务态度好，下次还回来的,0.0,0.0,0.0,1.0,0.0,0.0,0.0
还行吧，闻着很香，可以两泡。,0.0,1.0,0.0,0.0,0.0,1.0,0.0
在你家买几年的茶叶了，杯子都不肯送一个，太扣门了！物流很快！,0.0,0.0,0.0,1.0,1.0,0.0,1.0
包装精美，茶叶扁绿，茶味香甜。,1.0,1.0,0.0,0.0,0.0,0.0,0.0
不好看，但口味不错啊,0.0,1.0,0.0,0.0,0.0,0.0,1.0
口感还行，就是要多放点茶叶才行,0.0,1.0,0.0,0.0,0.0,0.0,0.0
看着不错，还没喝，喝过再来追加 不错,0.0,0.0,0.0,0.0,0.0,0.0,1.0
送人的，不知道好不好喝,0.0,0.0,0.0,0.0,0.0,0.0,0.0
老顾客了。但一直是送人自己没喝过,0.0,0.0,0.0,0.0,0.0,0.0,1.0
还没喝，赠品不错,0.0,0.0,0.0,1.0,0.0,0.0,0.0
很满意的一次团购，茶叶真的不错，对这个价位来说。冲了三泡还有味道，今后喝龙井就上你家了，就是发货晚了些，多期待了几天,0.0,1.0,0.0,1.0,0.0,1.0,1.0
茶叶不错，好评,0.0,1.0,0.0,0.0,0.0,0.0,0.0
是新茶，香满意,0.0,1.0,0.0,0.0,0.0,0.0,0.0
挺香的。不过铁罐后面被刮花了。。。,1.0,1.0,0.0,0.0,0.0,0.0,1.0
不错第二次买了,0.0,0.0,0.0,0.0,0.0,0.0,0.0
可以吧,0.0,0.0,0.0,0.0,0.0,0.0,0.0
好 很好 还是原来的味道，原来的包装 以后还会来的额 热情，周到 赠品精美,1.0,1.0,0.0,1.0,0.0,1.0,0.0
这次买的这款龙井茶口感非常棒！很满意的一次网购。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
龙井茶一直喝这家的，口感适合，好评。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
口感不错，有一股想想的味道，应该是今年的新茶，正好给姥爷一份，,0.0,1.0,0.0,0.0,0.0,0.0,0.0
东西一如既往的好 全五分,0.0,1.0,0.0,0.0,0.0,0.0,0.0
形状一般，味道不错。给个好评？？？,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶叶不错 汤清色碧 好茶 服务很到位 物流很给力,0.0,1.0,0.0,1.0,1.0,0.0,0.0
没有想象的好,0.0,0.0,0.0,0.0,0.0,0.0,1.0
茶品一般 香味淡 回甘比较明显 包装还可以 总体还行吧 稍贵,0.0,1.0,1.0,0.0,0.0,0.0,1.0
开始买错了，后来发过来就懒得退了，一打开挺香的，泡起来真好喝，哈哈，不错不错,0.0,1.0,0.0,0.0,0.0,0.0,0.0
还没打开喝呢，以后再评。先好评！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶收到，一如既往的好。赞了。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
味道清香，较淡，不浸泡，倒是新茶,0.0,1.0,0.0,0.0,0.0,1.0,1.0
很喜欢这品牌，茶叶品质还不错，至少跟价格成正比，今后还会再来的，赞一个。,0.0,1.0,1.0,0.0,0.0,1.0,0.0
先喝的梅红，另外还送了几包试喝茶。。老板有心了，茶壶很Q茶叶很香,0.0,1.0,0.0,0.0,0.0,1.0,0.0
很好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
口感淡了些,0.0,1.0,0.0,0.0,0.0,0.0,1.0
茶叶不错，一下买了两罐。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
感觉还可以吧，就是感觉少了什么，总的来说还可以。?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶一般不是那么好,0.0,1.0,0.0,0.0,0.0,0.0,1.0
不错,0.0,0.0,0.0,0.0,0.0,0.0,0.0
挺好的,0.0,0.0,0.0,0.0,0.0,0.0,0.0
还没来得及喝，但已喝了一起买的猴魁和二级龙井，相信不会差的,0.0,0.0,0.0,0.0,0.0,1.0,0.0
味道不错,0.0,1.0,0.0,0.0,0.0,0.0,0.0
价格优惠，味道不错，下次再来~~,0.0,1.0,1.0,0.0,0.0,0.0,0.0
很好喝。很满意。n次买了？,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一直买卢正浩,0.0,0.0,0.0,0.0,0.0,1.0,0.0
茶叶还可以,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一如既往的好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
